Description:
Start date: 2022-06-03 00:00:00
End date: 2022-09-06 00:00:00
Sampling interval: 30T
Animal: Animal 22
Tag: 201610060105
Sex: Male
Cage: 3

Data:
date, duration, values, day
2022-06-03 21:00:00,0.0,0,2022-06-03
2022-06-03 21:30:00,0.0,0,2022-06-03
2022-06-03 22:00:00,0.0,0,2022-06-03
2022-06-03 22:30:00,0.0,0,2022-06-03
2022-06-03 23:00:00,107.201,3,2022-06-03
2022-06-03 23:30:00,0.0,0,2022-06-03
2022-06-04 00:00:00,0.0,0,2022-06-04
2022-06-04 00:30:00,23.416,2,2022-06-04
2022-06-04 01:00:00,28.045,3,2022-06-04
2022-06-04 01:30:00,0.0,0,2022-06-04
2022-06-04 02:00:00,0.0,0,2022-06-04
2022-06-04 02:30:00,37.399,2,2022-06-04
2022-06-04 03:00:00,0.0,0,2022-06-04
2022-06-04 03:30:00,25.004,2,2022-06-04
2022-06-04 04:00:00,47.519,1,2022-06-04
2022-06-04 04:30:00,596.957,1,2022-06-04
2022-06-04 05:00:00,40.176,1,2022-06-04
2022-06-04 05:30:00,181.08,2,2022-06-04
2022-06-04 06:00:00,549.239,1,2022-06-04
2022-06-04 06:30:00,500.124,3,2022-06-04
2022-06-04 07:00:00,204.219,4,2022-06-04
2022-06-04 07:30:00,237.741,9,2022-06-04
2022-06-04 08:00:00,52.15,3,2022-06-04
2022-06-04 08:30:00,56.765,4,2022-06-04
2022-06-04 09:00:00,99.934,4,2022-06-04
2022-06-04 09:30:00,0.0,0,2022-06-04
2022-06-04 10:00:00,0.0,0,2022-06-04
2022-06-04 10:30:00,0.0,0,2022-06-04
2022-06-04 11:00:00,0.0,0,2022-06-04
2022-06-04 11:30:00,52.433,5,2022-06-04
2022-06-04 12:00:00,112.502,3,2022-06-04
2022-06-04 12:30:00,67.451,2,2022-06-04
2022-06-04 13:00:00,17.127,1,2022-06-04
2022-06-04 13:30:00,0.0,0,2022-06-04
2022-06-04 14:00:00,0.0,0,2022-06-04
2022-06-04 14:30:00,33.973,1,2022-06-04
2022-06-04 15:00:00,110.955,5,2022-06-04
2022-06-04 15:30:00,80.946,5,2022-06-04
2022-06-04 16:00:00,8.445,1,2022-06-04
2022-06-04 16:30:00,177.222,7,2022-06-04
2022-06-04 17:00:00,3.81,2,2022-06-04
2022-06-04 17:30:00,2.604,2,2022-06-04
2022-06-04 18:00:00,0.0,0,2022-06-04
2022-06-04 18:30:00,0.0,0,2022-06-04
2022-06-04 19:00:00,0.0,0,2022-06-04
2022-06-04 19:30:00,0.0,0,2022-06-04
2022-06-04 20:00:00,0.0,0,2022-06-04
2022-06-04 20:30:00,0.0,0,2022-06-04
2022-06-04 21:00:00,0.762,1,2022-06-04
2022-06-04 21:30:00,0.0,0,2022-06-04
2022-06-04 22:00:00,0.0,0,2022-06-04
2022-06-04 22:30:00,0.0,0,2022-06-04
2022-06-04 23:00:00,0.0,0,2022-06-04
2022-06-04 23:30:00,8.24,2,2022-06-04
2022-06-05 00:00:00,11.223,1,2022-06-05
2022-06-05 00:30:00,0.0,0,2022-06-05
2022-06-05 01:00:00,0.0,0,2022-06-05
2022-06-05 01:30:00,0.0,0,2022-06-05
2022-06-05 02:00:00,0.0,0,2022-06-05
2022-06-05 02:30:00,0.0,0,2022-06-05
2022-06-05 03:00:00,0.0,0,2022-06-05
2022-06-05 03:30:00,2.46,1,2022-06-05
2022-06-05 04:00:00,0.0,0,2022-06-05
2022-06-05 04:30:00,0.0,0,2022-06-05
2022-06-05 05:00:00,106.925,6,2022-06-05
2022-06-05 05:30:00,0.0,0,2022-06-05
2022-06-05 06:00:00,60.456,4,2022-06-05
2022-06-05 06:30:00,2.9370000000000003,1,2022-06-05
2022-06-05 07:00:00,326.508,4,2022-06-05
2022-06-05 07:30:00,174.123,2,2022-06-05
2022-06-05 08:00:00,30.106,2,2022-06-05
2022-06-05 08:30:00,108.76,5,2022-06-05
2022-06-05 09:00:00,79.556,5,2022-06-05
2022-06-05 09:30:00,78.361,3,2022-06-05
2022-06-05 10:00:00,57.506,3,2022-06-05
2022-06-05 10:30:00,49.726,3,2022-06-05
2022-06-05 11:00:00,39.62,2,2022-06-05
2022-06-05 11:30:00,0.0,0,2022-06-05
2022-06-05 12:00:00,2.032,1,2022-06-05
2022-06-05 12:30:00,43.455,2,2022-06-05
2022-06-05 13:00:00,77.11,4,2022-06-05
2022-06-05 13:30:00,65.511,4,2022-06-05
2022-06-05 14:00:00,35.816,2,2022-06-05
2022-06-05 14:30:00,0.0,0,2022-06-05
2022-06-05 15:00:00,0.0,0,2022-06-05
2022-06-05 15:30:00,65.676,3,2022-06-05
2022-06-05 16:00:00,105.324,6,2022-06-05
2022-06-05 16:30:00,75.782,4,2022-06-05
2022-06-05 17:00:00,60.187,4,2022-06-05
2022-06-05 17:30:00,38.327,5,2022-06-05
2022-06-05 18:00:00,0.0,0,2022-06-05
2022-06-05 18:30:00,0.0,0,2022-06-05
2022-06-05 19:00:00,0.0,0,2022-06-05
2022-06-05 19:30:00,0.0,0,2022-06-05
2022-06-05 20:00:00,0.0,0,2022-06-05
2022-06-05 20:30:00,0.0,0,2022-06-05
2022-06-05 21:00:00,0.0,0,2022-06-05
2022-06-05 21:30:00,4.985,1,2022-06-05
2022-06-05 22:00:00,5.174,1,2022-06-05
2022-06-05 22:30:00,0.0,0,2022-06-05
2022-06-05 23:00:00,0.0,0,2022-06-05
2022-06-05 23:30:00,0.0,0,2022-06-05
2022-06-06 00:00:00,0.0,0,2022-06-06
2022-06-06 00:30:00,0.0,0,2022-06-06
2022-06-06 01:00:00,0.0,0,2022-06-06
2022-06-06 01:30:00,14.639,2,2022-06-06
2022-06-06 02:00:00,36.13,2,2022-06-06
2022-06-06 02:30:00,0.0,0,2022-06-06
2022-06-06 03:00:00,0.0,0,2022-06-06
2022-06-06 03:30:00,0.0,0,2022-06-06
2022-06-06 04:00:00,0.0,0,2022-06-06
2022-06-06 04:30:00,0.0,0,2022-06-06
2022-06-06 05:00:00,0.0,0,2022-06-06
2022-06-06 05:30:00,0.0,0,2022-06-06
2022-06-06 06:00:00,14.656,2,2022-06-06
2022-06-06 06:30:00,36.293,2,2022-06-06
2022-06-06 07:00:00,0.0,0,2022-06-06
2022-06-06 07:30:00,33.798,2,2022-06-06
2022-06-06 08:00:00,50.613,5,2022-06-06
2022-06-06 08:30:00,108.056,4,2022-06-06
2022-06-06 09:00:00,90.61,6,2022-06-06
2022-06-06 09:30:00,51.844,4,2022-06-06
2022-06-06 10:00:00,60.611,3,2022-06-06
2022-06-06 10:30:00,28.728,2,2022-06-06
2022-06-06 11:00:00,137.312,5,2022-06-06
2022-06-06 11:30:00,29.376,1,2022-06-06
2022-06-06 12:00:00,0.0,0,2022-06-06
2022-06-06 12:30:00,0.0,0,2022-06-06
2022-06-06 13:00:00,0.0,0,2022-06-06
2022-06-06 13:30:00,7.827,1,2022-06-06
2022-06-06 14:00:00,84.365,7,2022-06-06
2022-06-06 14:30:00,82.443,8,2022-06-06
2022-06-06 15:00:00,61.271,2,2022-06-06
2022-06-06 15:30:00,65.325,3,2022-06-06
2022-06-06 16:00:00,97.361,5,2022-06-06
2022-06-06 16:30:00,238.388,3,2022-06-06
2022-06-06 17:00:00,28.956,1,2022-06-06
2022-06-06 17:30:00,37.848,4,2022-06-06
2022-06-06 18:00:00,58.082,2,2022-06-06
2022-06-06 18:30:00,0.0,0,2022-06-06
2022-06-06 19:00:00,0.0,0,2022-06-06
2022-06-06 19:30:00,0.0,0,2022-06-06
2022-06-06 20:00:00,0.0,0,2022-06-06
2022-06-06 20:30:00,0.0,0,2022-06-06
2022-06-06 21:00:00,0.0,0,2022-06-06
2022-06-06 21:30:00,0.0,0,2022-06-06
2022-06-06 22:00:00,0.0,0,2022-06-06
2022-06-06 22:30:00,1.6720000000000002,1,2022-06-06
2022-06-06 23:00:00,0.0,0,2022-06-06
2022-06-06 23:30:00,0.0,0,2022-06-06
2022-06-07 00:00:00,0.0,0,2022-06-07
2022-06-07 00:30:00,0.0,0,2022-06-07
2022-06-07 01:00:00,0.0,0,2022-06-07
2022-06-07 01:30:00,0.0,0,2022-06-07
2022-06-07 02:00:00,0.0,0,2022-06-07
2022-06-07 02:30:00,0.0,0,2022-06-07
2022-06-07 03:00:00,16.933,2,2022-06-07
2022-06-07 03:30:00,0.0,0,2022-06-07
2022-06-07 04:00:00,0.0,0,2022-06-07
2022-06-07 04:30:00,0.0,0,2022-06-07
2022-06-07 05:00:00,0.0,0,2022-06-07
2022-06-07 05:30:00,0.0,0,2022-06-07
2022-06-07 06:00:00,1.016,1,2022-06-07
2022-06-07 06:30:00,0.0,0,2022-06-07
2022-06-07 07:00:00,7.448,1,2022-06-07
2022-06-07 07:30:00,1.0,1,2022-06-07
2022-06-07 08:00:00,9.873,1,2022-06-07
2022-06-07 08:30:00,116.449,9,2022-06-07
2022-06-07 09:00:00,60.218,4,2022-06-07
2022-06-07 09:30:00,32.773,1,2022-06-07
2022-06-07 10:00:00,20.589,1,2022-06-07
2022-06-07 10:30:00,0.0,0,2022-06-07
2022-06-07 11:00:00,97.136,5,2022-06-07
2022-06-07 11:30:00,221.916,2,2022-06-07
2022-06-07 12:00:00,52.546,3,2022-06-07
2022-06-07 12:30:00,47.14,4,2022-06-07
2022-06-07 13:00:00,0.0,0,2022-06-07
2022-06-07 13:30:00,0.0,0,2022-06-07
2022-06-07 14:00:00,5.576,1,2022-06-07
2022-06-07 14:30:00,67.21,4,2022-06-07
2022-06-07 15:00:00,103.527,6,2022-06-07
2022-06-07 15:30:00,66.718,3,2022-06-07
2022-06-07 16:00:00,0.0,0,2022-06-07
2022-06-07 16:30:00,104.207,4,2022-06-07
2022-06-07 17:00:00,68.698,3,2022-06-07
2022-06-07 17:30:00,19.43,2,2022-06-07
2022-06-07 18:00:00,27.4,1,2022-06-07
2022-06-07 18:30:00,0.0,0,2022-06-07
2022-06-07 19:00:00,0.0,0,2022-06-07
2022-06-07 19:30:00,0.0,0,2022-06-07
2022-06-07 20:00:00,0.0,0,2022-06-07
2022-06-07 20:30:00,0.0,0,2022-06-07
2022-06-07 21:00:00,0.0,0,2022-06-07
2022-06-07 21:30:00,0.0,0,2022-06-07
2022-06-07 22:00:00,0.0,0,2022-06-07
2022-06-07 22:30:00,0.0,0,2022-06-07
2022-06-07 23:00:00,0.0,0,2022-06-07
2022-06-07 23:30:00,0.0,0,2022-06-07
2022-06-08 00:00:00,0.0,0,2022-06-08
2022-06-08 00:30:00,0.0,0,2022-06-08
2022-06-08 01:00:00,0.0,0,2022-06-08
2022-06-08 01:30:00,0.0,0,2022-06-08
2022-06-08 02:00:00,35.022,4,2022-06-08
2022-06-08 02:30:00,0.0,0,2022-06-08
2022-06-08 03:00:00,0.0,0,2022-06-08
2022-06-08 03:30:00,0.0,0,2022-06-08
2022-06-08 04:00:00,0.0,0,2022-06-08
2022-06-08 04:30:00,0.0,0,2022-06-08
2022-06-08 05:00:00,0.0,0,2022-06-08
2022-06-08 05:30:00,66.138,5,2022-06-08
2022-06-08 06:00:00,0.0,0,2022-06-08
2022-06-08 06:30:00,0.0,0,2022-06-08
2022-06-08 07:00:00,0.0,0,2022-06-08
2022-06-08 07:30:00,0.0,0,2022-06-08
2022-06-08 08:00:00,0.0,0,2022-06-08
2022-06-08 08:30:00,40.041,2,2022-06-08
2022-06-08 09:00:00,51.235,3,2022-06-08
2022-06-08 09:30:00,32.716,2,2022-06-08
2022-06-08 10:00:00,3.9210000000000003,1,2022-06-08
2022-06-08 10:30:00,0.0,0,2022-06-08
2022-06-08 11:00:00,98.116,5,2022-06-08
2022-06-08 11:30:00,105.332,4,2022-06-08
2022-06-08 12:00:00,37.414,1,2022-06-08
2022-06-08 12:30:00,0.0,0,2022-06-08
2022-06-08 13:00:00,0.0,0,2022-06-08
2022-06-08 13:30:00,24.987,2,2022-06-08
2022-06-08 14:00:00,2.035,2,2022-06-08
2022-06-08 14:30:00,124.639,4,2022-06-08
2022-06-08 15:00:00,86.238,6,2022-06-08
2022-06-08 15:30:00,80.482,3,2022-06-08
2022-06-08 16:00:00,126.297,3,2022-06-08
2022-06-08 16:30:00,88.84,7,2022-06-08
2022-06-08 17:00:00,50.681,2,2022-06-08
2022-06-08 17:30:00,99.505,5,2022-06-08
2022-06-08 18:00:00,180.923,9,2022-06-08
2022-06-08 18:30:00,51.475,4,2022-06-08
2022-06-08 19:00:00,0.0,0,2022-06-08
2022-06-08 19:30:00,0.0,0,2022-06-08
2022-06-08 20:00:00,32.599,2,2022-06-08
2022-06-08 20:30:00,0.0,0,2022-06-08
2022-06-08 21:00:00,0.0,0,2022-06-08
2022-06-08 21:30:00,0.0,0,2022-06-08
2022-06-08 22:00:00,0.0,0,2022-06-08
2022-06-08 22:30:00,0.0,0,2022-06-08
2022-06-08 23:00:00,0.0,0,2022-06-08
2022-06-08 23:30:00,0.0,0,2022-06-08
2022-06-09 00:00:00,0.0,0,2022-06-09
2022-06-09 00:30:00,0.0,0,2022-06-09
2022-06-09 01:00:00,0.0,0,2022-06-09
2022-06-09 01:30:00,0.0,0,2022-06-09
2022-06-09 02:00:00,155.674,6,2022-06-09
2022-06-09 02:30:00,7.857,1,2022-06-09
2022-06-09 03:00:00,0.0,0,2022-06-09
2022-06-09 03:30:00,0.0,0,2022-06-09
2022-06-09 04:00:00,0.0,0,2022-06-09
2022-06-09 04:30:00,0.0,0,2022-06-09
2022-06-09 05:00:00,0.0,0,2022-06-09
2022-06-09 05:30:00,58.857,2,2022-06-09
2022-06-09 06:00:00,48.655,2,2022-06-09
2022-06-09 06:30:00,21.172,2,2022-06-09
2022-06-09 07:00:00,0.0,0,2022-06-09
2022-06-09 07:30:00,0.0,0,2022-06-09
2022-06-09 08:00:00,0.0,0,2022-06-09
2022-06-09 08:30:00,24.782,2,2022-06-09
2022-06-09 09:00:00,26.084,3,2022-06-09
2022-06-09 09:30:00,202.009,3,2022-06-09
2022-06-09 10:00:00,0.0,0,2022-06-09
2022-06-09 10:30:00,117.148,3,2022-06-09
2022-06-09 11:00:00,39.47,4,2022-06-09
2022-06-09 11:30:00,33.305,5,2022-06-09
2022-06-09 12:00:00,35.675,2,2022-06-09
2022-06-09 12:30:00,0.0,0,2022-06-09
2022-06-09 13:00:00,73.979,4,2022-06-09
2022-06-09 13:30:00,93.519,4,2022-06-09
2022-06-09 14:00:00,743.785,2,2022-06-09
2022-06-09 14:30:00,0.0,0,2022-06-09
2022-06-09 15:00:00,48.765,2,2022-06-09
2022-06-09 15:30:00,186.917,1,2022-06-09
2022-06-09 16:00:00,66.863,3,2022-06-09
2022-06-09 16:30:00,133.109,4,2022-06-09
2022-06-09 17:00:00,19.86,2,2022-06-09
2022-06-09 17:30:00,73.031,4,2022-06-09
2022-06-09 18:00:00,133.714,6,2022-06-09
2022-06-09 18:30:00,119.74,6,2022-06-09
2022-06-09 19:00:00,69.024,5,2022-06-09
2022-06-09 19:30:00,433.052,7,2022-06-09
2022-06-09 20:00:00,65.386,3,2022-06-09
2022-06-09 20:30:00,0.0,0,2022-06-09
2022-06-09 21:00:00,0.0,0,2022-06-09
2022-06-09 21:30:00,0.0,0,2022-06-09
2022-06-09 22:00:00,156.148,1,2022-06-09
2022-06-09 22:30:00,0.0,0,2022-06-09
2022-06-09 23:00:00,0.0,0,2022-06-09
2022-06-09 23:30:00,0.0,0,2022-06-09
2022-06-10 00:00:00,0.0,0,2022-06-10
2022-06-10 00:30:00,20.352,1,2022-06-10
2022-06-10 01:00:00,757.906,5,2022-06-10
2022-06-10 01:30:00,1800.0,0,2022-06-10
2022-06-10 02:00:00,362.418,0,2022-06-10
2022-06-10 02:30:00,0.0,0,2022-06-10
2022-06-10 03:00:00,0.0,0,2022-06-10
2022-06-10 03:30:00,19.51,2,2022-06-10
2022-06-10 04:00:00,71.015,3,2022-06-10
2022-06-10 04:30:00,0.0,0,2022-06-10
2022-06-10 05:00:00,0.0,0,2022-06-10
2022-06-10 05:30:00,0.0,0,2022-06-10
2022-06-10 06:00:00,0.0,0,2022-06-10
2022-06-10 06:30:00,1.937,1,2022-06-10
2022-06-10 07:00:00,1.0,1,2022-06-10
2022-06-10 07:30:00,0.0,0,2022-06-10
2022-06-10 08:00:00,0.0,0,2022-06-10
2022-06-10 08:30:00,167.051,7,2022-06-10
2022-06-10 09:00:00,52.743,3,2022-06-10
2022-06-10 09:30:00,115.892,4,2022-06-10
2022-06-10 10:00:00,0.0,0,2022-06-10
2022-06-10 10:30:00,0.0,0,2022-06-10
2022-06-10 11:00:00,211.889,4,2022-06-10
2022-06-10 11:30:00,0.0,0,2022-06-10
2022-06-10 12:00:00,280.887,2,2022-06-10
2022-06-10 12:30:00,128.78,2,2022-06-10
2022-06-10 13:00:00,0.0,0,2022-06-10
2022-06-10 13:30:00,21.689,1,2022-06-10
2022-06-10 14:00:00,0.0,0,2022-06-10
2022-06-10 14:30:00,0.0,0,2022-06-10
2022-06-10 15:00:00,743.32,1,2022-06-10
2022-06-10 15:30:00,498.106,2,2022-06-10
2022-06-10 16:00:00,125.984,3,2022-06-10
2022-06-10 16:30:00,275.364,1,2022-06-10
2022-06-10 17:00:00,306.876,3,2022-06-10
2022-06-10 17:30:00,264.787,2,2022-06-10
2022-06-10 18:00:00,129.547,4,2022-06-10
2022-06-10 18:30:00,147.609,7,2022-06-10
2022-06-10 19:00:00,126.096,3,2022-06-10
2022-06-10 19:30:00,392.239,5,2022-06-10
2022-06-10 20:00:00,500.865,3,2022-06-10
2022-06-10 20:30:00,41.21,1,2022-06-10
2022-06-10 21:00:00,37.321,1,2022-06-10
2022-06-10 21:30:00,0.0,0,2022-06-10
2022-06-10 22:00:00,74.183,1,2022-06-10
2022-06-10 22:30:00,0.0,0,2022-06-10
2022-06-10 23:00:00,0.0,0,2022-06-10
2022-06-10 23:30:00,0.0,0,2022-06-10
2022-06-11 00:00:00,0.0,0,2022-06-11
2022-06-11 00:30:00,12.049,1,2022-06-11
2022-06-11 01:00:00,0.0,0,2022-06-11
2022-06-11 01:30:00,0.0,0,2022-06-11
2022-06-11 02:00:00,0.0,0,2022-06-11
2022-06-11 02:30:00,0.0,0,2022-06-11
2022-06-11 03:00:00,10.731,1,2022-06-11
2022-06-11 03:30:00,180.971,2,2022-06-11
2022-06-11 04:00:00,0.0,0,2022-06-11
2022-06-11 04:30:00,0.0,0,2022-06-11
2022-06-11 05:00:00,0.0,0,2022-06-11
2022-06-11 05:30:00,44.923,4,2022-06-11
2022-06-11 06:00:00,0.0,0,2022-06-11
2022-06-11 06:30:00,0.0,0,2022-06-11
2022-06-11 07:00:00,0.0,0,2022-06-11
2022-06-11 07:30:00,0.0,0,2022-06-11
2022-06-11 08:00:00,43.132,4,2022-06-11
2022-06-11 08:30:00,38.412,3,2022-06-11
2022-06-11 09:00:00,72.787,5,2022-06-11
2022-06-11 09:30:00,67.698,2,2022-06-11
2022-06-11 10:00:00,904.255,3,2022-06-11
2022-06-11 10:30:00,435.818,1,2022-06-11
2022-06-11 11:00:00,1128.367,3,2022-06-11
2022-06-11 11:30:00,826.666,4,2022-06-11
2022-06-11 12:00:00,57.86,2,2022-06-11
2022-06-11 12:30:00,19.345,1,2022-06-11
2022-06-11 13:00:00,115.946,1,2022-06-11
2022-06-11 13:30:00,0.0,0,2022-06-11
2022-06-11 14:00:00,0.0,0,2022-06-11
2022-06-11 14:30:00,1.698,1,2022-06-11
2022-06-11 15:00:00,255.821,6,2022-06-11
2022-06-11 15:30:00,323.184,1,2022-06-11
2022-06-11 16:00:00,101.398,3,2022-06-11
2022-06-11 16:30:00,249.132,3,2022-06-11
2022-06-11 17:00:00,479.822,3,2022-06-11
2022-06-11 17:30:00,601.74,4,2022-06-11
2022-06-11 18:00:00,132.338,1,2022-06-11
2022-06-11 18:30:00,274.42,6,2022-06-11
2022-06-11 19:00:00,113.654,3,2022-06-11
2022-06-11 19:30:00,110.64,3,2022-06-11
2022-06-11 20:00:00,824.205,1,2022-06-11
2022-06-11 20:30:00,0.0,0,2022-06-11
2022-06-11 21:00:00,650.282,2,2022-06-11
2022-06-11 21:30:00,0.0,0,2022-06-11
2022-06-11 22:00:00,0.0,0,2022-06-11
2022-06-11 22:30:00,0.0,0,2022-06-11
2022-06-11 23:00:00,0.0,0,2022-06-11
2022-06-11 23:30:00,0.0,0,2022-06-11
2022-06-12 00:00:00,0.0,0,2022-06-12
2022-06-12 00:30:00,0.0,0,2022-06-12
2022-06-12 01:00:00,383.886,4,2022-06-12
2022-06-12 01:30:00,74.226,1,2022-06-12
2022-06-12 02:00:00,0.0,0,2022-06-12
2022-06-12 02:30:00,0.0,0,2022-06-12
2022-06-12 03:00:00,46.007,1,2022-06-12
2022-06-12 03:30:00,1168.46,2,2022-06-12
2022-06-12 04:00:00,684.899,0,2022-06-12
2022-06-12 04:30:00,0.0,0,2022-06-12
2022-06-12 05:00:00,0.0,0,2022-06-12
2022-06-12 05:30:00,265.853,1,2022-06-12
2022-06-12 06:00:00,0.0,0,2022-06-12
2022-06-12 06:30:00,0.0,0,2022-06-12
2022-06-12 07:00:00,0.0,0,2022-06-12
2022-06-12 07:30:00,0.0,0,2022-06-12
2022-06-12 08:00:00,175.341,4,2022-06-12
2022-06-12 08:30:00,121.887,3,2022-06-12
2022-06-12 09:00:00,309.533,1,2022-06-12
2022-06-12 09:30:00,143.549,3,2022-06-12
2022-06-12 10:00:00,250.201,3,2022-06-12
2022-06-12 10:30:00,2.302,1,2022-06-12
2022-06-12 11:00:00,106.843,2,2022-06-12
2022-06-12 11:30:00,483.91,1,2022-06-12
2022-06-12 12:00:00,381.433,1,2022-06-12
2022-06-12 12:30:00,150.18,1,2022-06-12
2022-06-12 13:00:00,37.083,2,2022-06-12
2022-06-12 13:30:00,758.332,1,2022-06-12
2022-06-12 14:00:00,217.63,4,2022-06-12
2022-06-12 14:30:00,0.0,0,2022-06-12
2022-06-12 15:00:00,0.0,0,2022-06-12
2022-06-12 15:30:00,490.212,2,2022-06-12
2022-06-12 16:00:00,163.508,1,2022-06-12
2022-06-12 16:30:00,719.629,2,2022-06-12
2022-06-12 17:00:00,442.247,3,2022-06-12
2022-06-12 17:30:00,2.349,1,2022-06-12
2022-06-12 18:00:00,1488.957,4,2022-06-12
2022-06-12 18:30:00,298.962,1,2022-06-12
2022-06-12 19:00:00,444.549,3,2022-06-12
2022-06-12 19:30:00,59.7,4,2022-06-12
2022-06-12 20:00:00,176.766,4,2022-06-12
2022-06-12 20:30:00,501.838,2,2022-06-12
2022-06-12 21:00:00,0.0,0,2022-06-12
2022-06-12 21:30:00,1125.839,1,2022-06-12
2022-06-12 22:00:00,773.77,0,2022-06-12
2022-06-12 22:30:00,250.752,2,2022-06-12
2022-06-12 23:00:00,0.0,0,2022-06-12
2022-06-12 23:30:00,0.0,0,2022-06-12
2022-06-13 00:00:00,834.444,2,2022-06-13
2022-06-13 00:30:00,0.0,0,2022-06-13
2022-06-13 01:00:00,0.0,0,2022-06-13
2022-06-13 01:30:00,0.0,0,2022-06-13
2022-06-13 02:00:00,0.0,0,2022-06-13
2022-06-13 02:30:00,0.0,0,2022-06-13
2022-06-13 03:00:00,0.0,0,2022-06-13
2022-06-13 03:30:00,0.0,0,2022-06-13
2022-06-13 04:00:00,67.688,3,2022-06-13
2022-06-13 04:30:00,159.157,3,2022-06-13
2022-06-13 05:00:00,0.0,0,2022-06-13
2022-06-13 05:30:00,0.0,0,2022-06-13
2022-06-13 06:00:00,0.0,0,2022-06-13
2022-06-13 06:30:00,80.333,2,2022-06-13
2022-06-13 07:00:00,128.677,4,2022-06-13
2022-06-13 07:30:00,1.021,1,2022-06-13
2022-06-13 08:00:00,0.0,0,2022-06-13
2022-06-13 08:30:00,77.502,7,2022-06-13
2022-06-13 09:00:00,54.419,5,2022-06-13
2022-06-13 09:30:00,280.416,7,2022-06-13
2022-06-13 10:00:00,92.041,2,2022-06-13
2022-06-13 10:30:00,71.697,3,2022-06-13
2022-06-13 11:00:00,32.847,2,2022-06-13
2022-06-13 11:30:00,69.53,3,2022-06-13
2022-06-13 12:00:00,112.129,6,2022-06-13
2022-06-13 12:30:00,689.39,5,2022-06-13
2022-06-13 13:00:00,405.248,0,2022-06-13
2022-06-13 13:30:00,0.0,0,2022-06-13
2022-06-13 14:00:00,0.0,0,2022-06-13
2022-06-13 14:30:00,0.0,0,2022-06-13
2022-06-13 15:00:00,302.293,3,2022-06-13
2022-06-13 15:30:00,962.536,6,2022-06-13
2022-06-13 16:00:00,682.385,1,2022-06-13
2022-06-13 16:30:00,315.487,1,2022-06-13
2022-06-13 17:00:00,684.541,2,2022-06-13
2022-06-13 17:30:00,389.604,2,2022-06-13
2022-06-13 18:00:00,72.569,3,2022-06-13
2022-06-13 18:30:00,115.768,4,2022-06-13
2022-06-13 19:00:00,244.475,8,2022-06-13
2022-06-13 19:30:00,38.909,2,2022-06-13
2022-06-13 20:00:00,109.863,1,2022-06-13
2022-06-13 20:30:00,1605.314,1,2022-06-13
2022-06-13 21:00:00,1800.0,0,2022-06-13
2022-06-13 21:30:00,1800.0,0,2022-06-13
2022-06-13 22:00:00,955.15,2,2022-06-13
2022-06-13 22:30:00,0.0,0,2022-06-13
2022-06-13 23:00:00,382.528,1,2022-06-13
2022-06-13 23:30:00,1800.0,0,2022-06-13
2022-06-14 00:00:00,897.872,3,2022-06-14
2022-06-14 00:30:00,465.948,3,2022-06-14
