test,period,psd
1,36.0,210.54275490787592
1,24.0,82.07215658565141
1,18.0,243.3383680904731
1,14.399999999999999,713.6904272692477
1,12.0,7903.063785417304
1,10.285714285714286,4689.233253647189
1,9.0,329.91579664996567
1,8.0,146.62726271050593
1,7.199999999999999,311.0029676628546
1,6.545454545454546,88.504559706894
1,6.0,132.4747687689374
1,5.538461538461538,1178.7784361356191
1,5.142857142857143,78.72804802911243
1,4.800000000000001,127.1750844264876
1,4.5,179.9634809228607
1,4.235294117647059,78.62075345967294
1,4.0,197.2925198696105
1,3.789473684210526,154.67024967411456
1,3.5999999999999996,48.878730558122214
1,3.428571428571429,45.84157606721348
1,3.272727272727273,0.7639341322512968
1,3.130434782608696,44.15586184415211
1,3.0,13.583333333333345
1,2.88,8.988821761570966
1,2.769230769230769,77.0041968602382
1,2.6666666666666665,35.55718240467015
1,2.5714285714285716,34.155890903271015
1,2.4827586206896552,180.77879147576039
1,2.4000000000000004,33.858428913603056
1,2.3225806451612905,5.4018172918293725
1,2.25,36.277125241748074
1,2.181818181818182,6.31960011021558
1,2.1176470588235294,20.86111741937916
1,2.0571428571428574,46.95560744245475
1,2.0,54.013888888888886
1,1.945945945945946,62.161623263099926
1,1.894736842105263,85.85199178750241
1,1.8461538461538463,68.18424985735936
1,1.7999999999999998,55.13302606161057
1,1.7560975609756098,30.865718691495253
1,1.7142857142857144,21.553009392768804
1,1.6744186046511629,127.80739595726415
1,1.6363636363636365,95.84785740922007
1,1.6,32.711614757761154
1,1.565217391304348,154.80591349994842
1,1.5319148936170213,35.40792796323646
1,1.5,315.1944444444444
1,1.469387755102041,216.71038213791212
1,1.44,59.30731021129275
1,1.411764705882353,31.377449050641182
1,1.3846153846153846,173.74729125071175
1,1.358490566037736,0.6219236436509475
1,1.3333333333333333,86.84636901927837
1,1.309090909090909,88.25636763164394
1,1.2857142857142858,215.74284395509022
1,1.2631578947368423,20.24865295246706
1,1.2413793103448276,57.16410933264888
1,1.2203389830508475,213.6669513513443
1,1.2000000000000002,4.303009008840436
1,1.180327868852459,24.855256475810055
1,1.1612903225806452,57.957364691743855
1,1.1428571428571428,20.715051238173846
1,1.125,61.59272716872456
1,1.1076923076923078,34.80006926442945
1,1.090909090909091,1.1358873874345694
1,1.0746268656716418,18.432053672089218
1,1.0588235294117647,13.990195121535079
1,1.0434782608695652,8.503453172186557
1,1.0285714285714287,113.76029146515187
1,1.0140845070422535,80.63977915290234
1,1.0,0.125
2,36.0,260.0556478793847
2,24.0,85.42120849685558
2,18.0,126.02093609406117
2,14.399999999999999,359.99038918128065
2,12.0,12663.76679765004
2,10.285714285714286,1421.590716107374
2,9.0,369.26569416936803
2,8.0,116.99547322265869
2,7.199999999999999,100.44901560145284
2,6.545454545454546,23.499250547533915
2,6.0,496.59688820641577
2,5.538461538461538,456.81951879320195
2,5.142857142857143,62.078360037792606
2,4.800000000000001,32.717796887223294
2,4.5,26.27918763397029
2,4.235294117647059,26.132103101943684
2,4.0,129.0719596137549
2,3.789473684210526,116.75959326183869
2,3.5999999999999996,22.15835856696214
2,3.428571428571429,12.871884634526507
2,3.272727272727273,23.794172386955893
2,3.130434782608696,7.020117831490072
2,3.0,68.69444444444446
2,2.88,35.64410127356857
2,2.769230769230769,13.414008100071014
2,2.6666666666666665,7.237494872487759
2,2.5714285714285716,126.73631255617616
2,2.4827586206896552,51.148486061595975
2,2.4000000000000004,70.68939961771265
2,2.3225806451612905,127.40998238655868
2,2.25,13.255676105230433
2,2.181818181818182,33.44398117690834
2,2.1176470588235294,0.8028845598633687
2,2.0571428571428574,81.35389301636705
2,2.0,51.61805555555555
2,1.945945945945946,66.1290852523621
2,1.894736842105263,52.588343843417725
2,1.8461538461538463,19.47526962122614
2,1.7999999999999998,66.54869133557972
2,1.7560975609756098,2.826205329674275
2,1.7142857142857144,10.0396596118907
2,1.6744186046511629,23.05385727738094
2,1.6363636363636365,8.413210823052228
2,1.6,88.90213159965342
2,1.565217391304348,130.21549243740586
2,1.5319148936170213,11.440940734481583
2,1.5,24.111111111111114
2,1.469387755102041,87.90339254816605
2,1.44,88.39171275618826
2,1.411764705882353,63.27538334918174
2,1.3846153846153846,86.92631727686681
2,1.358490566037736,28.313841153018842
2,1.3333333333333333,33.21970705291179
2,1.309090909090909,21.59744358601344
2,1.2857142857142858,6.748114495052258
2,1.2631578947368423,46.08622176701375
2,1.2413793103448276,9.737538705322619
2,1.2203389830508475,8.456239005662784
2,1.2000000000000002,8.01422290469515
2,1.180327868852459,34.51061005628422
2,1.1612903225806452,52.07243354417312
2,1.1428571428571428,54.726011416311245
2,1.125,26.444302927465948
2,1.1076923076923078,68.07702031164193
2,1.090909090909091,22.587476453690943
2,1.0746268656716418,80.4401225173571
2,1.0588235294117647,29.45319801621479
2,1.0434782608695652,50.097142955953515
2,1.0285714285714287,131.65039014797196
2,1.0140845070422535,2.605398080589751
2,1.0,1.8368055555555554
