test,period,psd
1,48.0,107.5872979956922
1,36.0,12.779407169394721
1,28.799999999999997,10.544481552252979
1,24.0,31.596352149249416
1,20.571428571428573,27.228618872884425
1,18.0,16.592127860695523
1,16.0,17.219531829921088
1,14.399999999999999,238.39553367962733
1,13.090909090909092,11638.894855019093
1,12.0,15035.359932108522
1,11.076923076923077,910.1911296133728
1,10.285714285714286,18.263051357745937
1,9.600000000000001,43.34900092588778
1,9.0,76.98353131461037
1,8.470588235294118,26.80088103263062
1,8.0,73.63052497097911
1,7.578947368421052,27.689936110902053
1,7.199999999999999,7.4220875945605345
1,6.857142857142858,49.352120469223706
1,6.545454545454546,286.60173181670774
1,6.260869565217392,1316.985513077451
1,6.0,584.2530795068637
1,5.76,38.361430185774246
1,5.538461538461538,62.276851321450685
1,5.333333333333333,38.6744587753086
1,5.142857142857143,3.5049801713505
1,4.9655172413793105,26.21817621412666
1,4.800000000000001,45.08792497305286
1,4.645161290322581,5.369453062819503
1,4.5,28.790259447477712
1,4.363636363636364,165.7475021460954
1,4.235294117647059,397.7661409904534
1,4.114285714285715,253.52465126320263
1,4.0,27.625903444296824
1,3.891891891891892,40.07556649977402
1,3.789473684210526,57.968570985663355
1,3.6923076923076925,56.722158879010145
1,3.5999999999999996,70.31859867323777
1,3.5121951219512195,46.673201205783094
1,3.428571428571429,18.785489168383165
1,3.3488372093023258,4.542688406525158
1,3.272727272727273,18.181079702463542
1,3.2,84.3421512978783
1,3.130434782608696,65.12607982934675
1,3.0638297872340425,65.5612893602479
1,3.0,4.286629050679496
1,2.938775510204082,0.6086566821269528
1,2.88,6.430807225844217
1,2.823529411764706,20.427226180322116
1,2.769230769230769,23.678193539106466
1,2.716981132075472,7.794682705427363
1,2.6666666666666665,4.094253645822288
1,2.618181818181818,19.816508509184754
1,2.5714285714285716,73.51874065983262
1,2.5263157894736845,48.83205195185229
1,2.4827586206896552,48.99905803631228
1,2.440677966101695,102.1762928492601
1,2.4000000000000004,223.5107391676475
1,2.360655737704918,201.42479719115795
1,2.3225806451612905,73.60085102952134
1,2.2857142857142856,45.444910263502614
1,2.25,35.42623355159452
1,2.2153846153846155,42.59152426964539
1,2.181818181818182,37.1561569822943
1,2.1492537313432836,13.331709617816603
1,2.1176470588235294,31.832787514972896
1,2.0869565217391304,52.75480260892775
1,2.0571428571428574,37.94958158724637
1,2.028169014084507,8.537729760011526
1,2.0,2.683665732409802
1,1.9726027397260275,0.714694681333032
1,1.945945945945946,25.629900950408548
1,1.9200000000000004,24.839612670553127
1,1.894736842105263,11.88967584466559
1,1.87012987012987,40.82296994771018
1,1.8461538461538463,3.20053771259682
1,1.8227848101265824,19.201852596232104
1,1.7999999999999998,32.74473785595021
1,1.7777777777777777,40.13625870277174
1,1.7560975609756098,85.26288005064258
1,1.7349397590361448,38.97619160767504
1,1.7142857142857144,68.42537398665559
1,1.6941176470588235,77.84244747812559
1,1.6744186046511629,9.11445827877276
1,1.6551724137931036,1.9962267576402164
1,1.6363636363636365,57.05050717760328
1,1.6179775280898878,67.85584900004189
1,1.6,21.885736777373367
1,1.5824175824175826,48.643375198081536
1,1.565217391304348,7.8835884089801285
1,1.5483870967741937,2.5441476257259583
1,1.5319148936170213,25.919295998655215
1,1.5157894736842106,0.21666968195864272
1,1.5,37.830319168344495
1,1.4845360824742269,6.552422560505145
1,1.469387755102041,68.98492027634042
1,1.4545454545454546,51.480816656757824
1,1.44,7.521315787406614
1,1.425742574257426,6.847047742404598
1,1.411764705882353,6.833560906846505
1,1.3980582524271845,23.77762584587748
1,1.3846153846153846,48.63794647735351
1,1.3714285714285714,11.99568175752989
1,1.358490566037736,2.09036642284932
1,1.3457943925233646,21.585231061390207
1,1.3333333333333333,32.35507969730953
1,1.3211009174311927,54.34034640687933
1,1.309090909090909,22.04381954312994
1,1.2972972972972974,128.92000618511864
1,1.2857142857142858,8.371274330772678
1,1.2743362831858407,7.610899307063848
1,1.2631578947368423,34.094724060389936
1,1.2521739130434784,15.039559039196723
1,1.2413793103448276,10.915451425937194
1,1.2307692307692308,2.8471513408478235
1,1.2203389830508475,15.725724409814275
1,1.2100840336134455,9.121863258276903
1,1.2000000000000002,35.32938091258826
1,1.1900826446280992,12.810849302551484
1,1.180327868852459,17.58031356226316
1,1.1707317073170733,86.43997032331417
1,1.1612903225806452,44.63735354038886
1,1.1520000000000001,15.766383953685343
1,1.1428571428571428,31.10766152127404
1,1.1338582677165354,41.574008463238236
1,1.125,42.49972577710638
1,1.1162790697674418,51.21581911112477
1,1.1076923076923078,45.92171289210358
1,1.099236641221374,14.376970927113218
1,1.090909090909091,3.157768342872116
1,1.0827067669172934,5.7831591955337895
1,1.0746268656716418,6.282494426353401
1,1.0666666666666667,23.12557825933769
1,1.0588235294117647,45.12383436001076
1,1.051094890510949,29.76473949770132
1,1.0434782608695652,30.170502576233016
1,1.0359712230215827,2.2673380654114133
1,1.0285714285714287,2.422691952547886
1,1.021276595744681,8.914800403190888
1,1.0140845070422535,18.43821903804598
1,1.006993006993007,92.18636140058302
1,1.0,1.2203531628504465
2,36.0,62.85261594168334
2,24.0,144.09167811926207
2,18.0,1.4118243723664312
2,14.399999999999999,787.5589217908513
2,12.0,8494.277645126424
2,10.285714285714286,4535.759928422552
2,9.0,32.560666387403614
2,8.0,28.21975944822344
2,7.199999999999999,105.17906297917789
2,6.545454545454546,213.92623517490915
2,6.0,442.34480696758914
2,5.538461538461538,601.5312865213756
2,5.142857142857143,60.84388710907679
2,4.800000000000001,6.2661146906885685
2,4.5,30.015890207612653
2,4.235294117647059,39.88999517621239
2,4.0,116.5182998232844
2,3.789473684210526,144.591589154508
2,3.5999999999999996,67.39796548411485
2,3.428571428571429,33.76264228057592
2,3.272727272727273,33.24445399798648
2,3.130434782608696,194.24712264511908
2,3.0,148.27549626466356
2,2.88,11.196575158161837
2,2.769230769230769,1.643125629802531
2,2.6666666666666665,12.518643815521346
2,2.5714285714285716,18.109424923863777
2,2.4827586206896552,14.163597451451441
2,2.4000000000000004,102.43030947192356
2,2.3225806451612905,110.14691862803669
2,2.25,52.91145614564698
2,2.181818181818182,35.30529636101795
2,2.1176470588235294,15.242744201043815
2,2.0571428571428574,48.91591154339336
2,2.0,45.13596727810487
2,1.945945945945946,22.164252832736306
2,1.894736842105263,19.918466003238766
2,1.8461538461538463,13.703386520237572
2,1.7999999999999998,45.94989173466016
2,1.7560975609756098,19.765379767698292
2,1.7142857142857144,28.90933265390079
2,1.6744186046511629,46.30449927633661
2,1.6363636363636365,18.866633994951552
2,1.6,44.15491491423123
2,1.565217391304348,39.045841652204196
2,1.5319148936170213,3.425663581599854
2,1.5,6.111945610113564
2,1.469387755102041,26.737797975861803
2,1.44,62.42857869202517
2,1.411764705882353,102.03048896302174
2,1.3846153846153846,40.4441925220785
2,1.358490566037736,43.1363095541319
2,1.3333333333333333,5.785413747605724
2,1.309090909090909,156.1885994229783
2,1.2857142857142858,190.76564304983842
2,1.2631578947368423,39.785703453626205
2,1.2413793103448276,0.6601493064988178
2,1.2203389830508475,44.06899426503605
2,1.2000000000000002,39.01174909062456
2,1.180327868852459,6.441087066603184
2,1.1612903225806452,60.94854683908914
2,1.1428571428571428,106.5018915116781
2,1.125,160.27580353583383
2,1.1076923076923078,43.39743397977458
2,1.090909090909091,10.74730848157589
2,1.0746268656716418,25.405087642538696
2,1.0588235294117647,0.6791481971179941
2,1.0434782608695652,29.18232953100581
2,1.0285714285714287,112.27240372076616
2,1.0140845070422535,42.89550400721442
2,1.0,0.0019069132258186393
