test,period,psd
1,48.0,2539.7259721749224
1,32.0,8958.180149898602
1,24.0,87514.3431268044
1,19.200000000000003,2773.5832331572365
1,16.0,422.73522028960826
1,13.714285714285715,3634.816853047398
1,12.0,1811.0223517052975
1,10.666666666666666,39.73073447177075
1,9.600000000000001,980.7500409953818
1,8.727272727272728,208.78005033484447
1,8.0,4671.97741662318
1,7.384615384615385,6883.409106697212
1,6.857142857142858,4920.132551558034
1,6.4,1378.9195994643997
1,6.0,7570.7665863999355
1,5.647058823529412,2594.340490915568
1,5.333333333333333,5195.545789376067
1,5.052631578947369,250.93467660690726
1,4.800000000000001,2264.92487298357
1,4.571428571428571,4380.175398385576
1,4.363636363636364,1790.9117821597883
1,4.173913043478261,311.45814640734494
1,4.0,3751.075862370567
1,3.8400000000000007,226.11007485573379
1,3.6923076923076925,3318.1749333988523
1,3.5555555555555554,6191.717132100451
1,3.428571428571429,1815.3905252241093
1,3.3103448275862073,751.0896871050181
1,3.2,406.3878325297315
1,3.0967741935483875,1449.304655657463
1,3.0,3524.333333333332
1,2.909090909090909,973.6344678762471
1,2.823529411764706,41.475359065115775
1,2.742857142857143,91.55713542312039
1,2.6666666666666665,632.1872733538968
1,2.5945945945945947,1089.1730162087297
1,2.5263157894736845,5443.846973488399
1,2.4615384615384617,27326.672302965908
1,2.4000000000000004,249.4681367261963
1,2.3414634146341466,4041.713787636645
1,2.2857142857142856,703.3983923550232
1,2.2325581395348837,3869.989851194212
1,2.181818181818182,3671.048145381294
1,2.1333333333333333,2827.353851076065
1,2.0869565217391304,1538.4311776210752
1,2.042553191489362,1658.7253817888577
1,2.0,6013.010416666664
1,1.959183673469388,2879.6073518364797
1,1.9200000000000004,2547.5627313760115
1,1.8823529411764706,5599.464111891644
1,1.8461538461538463,592.8698059603836
1,1.8113207547169814,673.852886776439
1,1.7777777777777777,4846.073039029612
1,1.7454545454545456,63.64489200383566
1,1.7142857142857144,604.3536611506826
1,1.6842105263157894,2712.680869695338
1,1.6551724137931036,444.39464805573095
1,1.6271186440677967,258.69831407337983
1,1.6,3189.7766297745848
1,1.5737704918032789,3824.311862352059
1,1.5483870967741937,5738.407630369366
1,1.5238095238095237,1082.7388880976723
1,1.5,3743.395833333332
1,1.476923076923077,2517.022243904118
1,1.4545454545454546,578.2985577916091
1,1.4328358208955225,609.1814278774489
1,1.411764705882353,6318.9420128524835
1,1.391304347826087,956.5292134184298
1,1.3714285714285714,1724.608520608414
1,1.3521126760563382,895.4616331799963
1,1.3333333333333333,1366.9033042960996
1,1.315068493150685,193.09262915279692
1,1.2972972972972974,4145.011811271928
1,1.28,997.157492479541
1,1.2631578947368423,759.3177537054737
1,1.246753246753247,1148.681041473176
1,1.2307692307692308,10534.947458416245
1,1.2151898734177216,862.2526847353231
1,1.2000000000000002,354.7542469333978
1,1.1851851851851851,3482.312519431155
1,1.1707317073170733,1823.582110829088
1,1.1566265060240966,231.17588710671276
1,1.1428571428571428,243.35034691500118
