test,period,psd
1,48.0,902.2364328146163
1,36.0,2100.612697507467
1,28.799999999999997,10861.516311607418
1,24.0,156214.24778793374
1,20.571428571428573,4828.733442824793
1,18.0,1490.9226982191183
1,16.0,748.4490475626833
1,14.399999999999999,426.4517263285009
1,13.090909090909092,293.80918433274866
1,12.0,222.74410489837726
1,11.076923076923077,160.9211278287656
1,10.285714285714286,128.88215466878376
1,9.600000000000001,107.17662508860793
1,9.0,85.96415010063149
1,8.470588235294118,70.139045918131
1,8.0,65.37866462456196
1,7.578947368421052,58.86126416083305
1,7.199999999999999,43.135124537675225
1,6.857142857142858,42.527180886936875
1,6.545454545454546,41.32888801448335
1,6.260869565217392,36.268877123670265
1,6.0,34.46249109192287
1,5.76,24.01792735025744
1,5.538461538461538,23.188329069476445
1,5.333333333333333,25.452450251460906
1,5.142857142857143,21.56448615329727
1,4.9655172413793105,20.208932381919315
1,4.800000000000001,19.458182573434545
1,4.645161290322581,18.165790635353975
1,4.5,20.32366967791967
1,4.363636363636364,18.39713284738481
1,4.235294117647059,15.187326259037114
1,4.114285714285715,14.395978149895411
1,4.0,13.591375553741447
1,3.891891891891892,14.696435259138859
1,3.789473684210526,8.2574806922165
1,3.6923076923076925,9.643879086797797
1,3.5999999999999996,10.639653521092114
1,3.5121951219512195,10.094901831737905
1,3.428571428571429,11.305425811809831
1,3.3488372093023258,10.050516521571986
1,3.272727272727273,9.94296355173841
1,3.2,6.88249856668408
1,3.130434782608696,8.221803704475978
1,3.0638297872340425,6.139493692729707
1,3.0,10.440972222222202
1,2.938775510204082,7.249011655155954
1,2.88,7.556429456556586
1,2.823529411764706,7.041570048031284
1,2.769230769230769,7.708266588742909
1,2.716981132075472,5.410601446429393
1,2.6666666666666665,6.169446670309207
1,2.618181818181818,8.09699357759286
1,2.5714285714285716,5.1807727879881025
1,2.5263157894736845,5.609454566040387
1,2.4827586206896552,5.861283672755361
1,2.440677966101695,6.02854140049193
1,2.4000000000000004,3.664766334462954
1,2.360655737704918,3.4592787121964985
1,2.3225806451612905,5.612012667498005
1,2.2857142857142856,5.352204730308007
1,2.25,4.915108663796511
1,2.2153846153846155,6.562148855398343
1,2.181818181818182,6.196241746423421
1,2.1492537313432836,3.781894430850922
1,2.1176470588235294,5.0867031186322516
1,2.0869565217391304,4.799686942330241
1,2.0571428571428574,3.8287911843916884
1,2.028169014084507,3.3161120827134143
1,2.0,4.6006944444444455
1,1.9726027397260275,3.5579713206178223
1,1.945945945945946,3.8643830659287737
1,1.9200000000000004,3.6857859233973262
1,1.894736842105263,4.578026333397838
1,1.87012987012987,3.549605324553563
1,1.8461538461538463,2.5334975119876155
1,1.8227848101265824,4.618192713735399
1,1.7999999999999998,3.2324895497887387
1,1.7777777777777777,3.1992047195535576
1,1.7560975609756098,2.6659935474917416
1,1.7349397590361448,2.397613601354099
1,1.7142857142857144,1.439154388900008
1,1.6941176470588235,2.5391515038472843
1,1.6744186046511629,3.244258273269437
1,1.6551724137931036,2.4664815761426557
1,1.6363636363636365,3.18460350687449
1,1.6179775280898878,2.6055592274843162
1,1.6,2.619251359665175
1,1.5824175824175826,3.5874386974437424
1,1.565217391304348,2.995372911830952
1,1.5483870967741937,2.8298014025202924
1,1.5319148936170213,2.108898803183613
1,1.5157894736842106,2.6265419030686106
1,1.5,1.628472222222218
1,1.4845360824742269,2.7518111601968425
1,1.469387755102041,2.5594715415890223
1,1.4545454545454546,1.456167951011141
1,1.44,1.8735102568743631
1,1.425742574257426,1.4136844609948582
1,1.411764705882353,1.6421918278046248
1,1.3980582524271845,2.6937350611964677
1,1.3846153846153846,2.2672686351625755
1,1.3714285714285714,2.508718482790416
1,1.358490566037736,2.2505373861022857
1,1.3457943925233646,1.8607718841793632
1,1.3333333333333333,2.1794577795918886
1,1.3211009174311927,2.656532461891387
1,1.309090909090909,2.1391251138101857
1,1.2972972972972974,2.006089066014681
1,1.2857142857142858,1.8762770162464124
1,1.2743362831858407,2.812565517319122
1,1.2631578947368423,1.7683711855551998
1,1.2521739130434784,2.421029552237201
1,1.2413793103448276,3.192389499783336
1,1.2307692307692308,3.964190738906112
1,1.2203389830508475,1.9937495206740652
1,1.2100840336134455,2.2679722507974085
1,1.2000000000000002,1.9263977969659158
1,1.1900826446280992,2.1310765002517433
1,1.180327868852459,1.944891885452056
1,1.1707317073170733,3.600641226278889
1,1.1612903225806452,2.27512087396368
1,1.1520000000000001,1.9491025315947803
1,1.1428571428571428,2.0409706787969895
1,1.1338582677165354,2.692933522724631
1,1.125,1.6466383249504872
1,1.1162790697674418,2.267261152806753
1,1.1076923076923078,2.7060724358843324
1,1.099236641221374,2.1626983750650117
1,1.090909090909091,1.7769743782594287
1,1.0827067669172934,1.9932199025013746
1,1.0746268656716418,1.4902685658597545
1,1.0666666666666667,2.1609021460596494
1,1.0588235294117647,1.3466699964302924
1,1.051094890510949,3.176700515377229
1,1.0434782608695652,1.7649680759080801
1,1.0359712230215827,1.8099407241839636
1,1.0285714285714287,0.9520053332626133
1,1.021276595744681,1.8699255559696426
1,1.0140845070422535,2.218052889080268
1,1.006993006993007,2.4290268419402214
1,1.0,0.6267361111111116
2,36.0,1448.5138650725191
2,24.0,87128.92714745236
2,18.0,1612.5306120350917
2,14.399999999999999,313.798003884131
2,12.0,124.80018922996588
2,10.285714285714286,63.183755186974516
2,9.0,40.53153855745614
2,8.0,26.663234002543682
2,7.199999999999999,20.7003306356196
2,6.545454545454546,14.836946937329126
2,6.0,11.929539194613554
